ID,post_author,post_date,post_date_gmt,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count,lead_gen_params,lead_gen_position,PREFIX
1382,36,7/11/19 16:16,7/11/19 20:16,cooking-low-vision-1047-combo@2x,,inherit,open,closed,,cooking-low-vision-1047-combo2x,,,7/11/19 16:17,7/11/19 20:17,,1047,/wp-content/uploads/2019/07/cooking-low-vision-1047-combo@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1383,36,7/11/19 16:16,7/11/19 20:16,facebook-share-1047-combo,,inherit,open,closed,,facebook-share-1047-combo,,,7/11/19 16:16,7/11/19 20:16,,1047,/wp-content/uploads/2019/07/facebook-share-1047-combo.png,0,attachment,image/png,0,NULL,NULL,macd
1384,36,7/11/19 16:17,7/11/19 20:17,Cooking with a Visual Impairment,,inherit,closed,closed,,1047-autosave-v1,,,7/11/19 16:17,7/11/19 20:17,,1047,https://maculardegeneration.net/uncategorized/1047-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9672,macd
1386,6,7/11/19 17:37,7/11/19 21:37,87458,,inherit,open,closed,,87458,,,7/11/19 17:37,7/11/19 21:37,,1014,/wp-content/uploads/2019/07/87458.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1387,6,7/12/19 10:12,7/12/19 14:12,2261,,inherit,open,closed,,2261,,,7/12/19 10:12,7/12/19 14:12,,1307,/wp-content/uploads/2019/06/2261.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1388,6,7/12/19 14:12,7/12/19 18:12,Katie's Journey,,inherit,closed,closed,,1255-autosave-v1,,,7/12/19 14:12,7/12/19 18:12,,1255,https://maculardegeneration.net/uncategorized/1255-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9777,macd
1389,6,7/12/19 20:20,7/13/19 0:20,facebook-blank-share-488-custom,,inherit,open,closed,,facebook-blank-share-488-custom,,,7/12/19 20:20,7/13/19 0:20,,1012,/wp-content/uploads/2019/07/facebook-blank-share-488-custom.png,0,attachment,image/png,0,NULL,NULL,macd
1390,49,7/22/19 11:22,,Video: Blue Light Blocking Glasses,,draft,open,closed,,,,,7/22/19 11:22,7/22/19 15:22,,0,https://maculardegeneration.net/?p=1390,0,post,,0,NULL,NULL,macd
1391,49,8/12/19 15:11,,Back to School: Easing Anxieties for Parents and Kids With Vision Loss,,draft,open,closed,,,,,8/12/19 15:11,8/12/19 19:11,,0,https://maculardegeneration.net/?p=1391,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",0.9906,macd
1392,36,7/17/19 12:50,7/17/19 16:50,macular-degeneration-research-1331-combo@2x,,inherit,open,closed,,macular-degeneration-research-1331-combo2x,,,7/17/19 12:52,7/17/19 16:52,,1331,/wp-content/uploads/2019/07/macular-degeneration-research-1331-combo@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1393,36,7/17/19 12:51,7/17/19 16:51,facebook-share-1331-combo,,inherit,open,closed,,facebook-share-1331-combo,,,7/17/19 12:51,7/17/19 16:51,,1331,/wp-content/uploads/2019/07/facebook-share-1331-combo.png,0,attachment,image/png,0,NULL,NULL,macd
1394,36,7/17/19 12:52,7/17/19 16:52,Treatments and Cures: Too Good to Be True?,,inherit,closed,closed,,1331-autosave-v1,,,7/17/19 12:52,7/17/19 16:52,,1331,https://maculardegeneration.net/uncategorized/1331-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9795,macd
1395,36,7/18/19 12:29,7/18/19 16:29,facebook-share-1274-combo,,inherit,open,closed,,facebook-share-1274-combo,,,7/18/19 12:29,7/18/19 16:29,,1274,/wp-content/uploads/2019/07/facebook-share-1274-combo.png,0,attachment,image/png,0,NULL,NULL,macd
1396,36,7/18/19 12:29,7/18/19 16:29,macular-degeneration-online-community-1274-combo@2x,,inherit,open,closed,,macular-degeneration-online-community-1274-combo2x,,,7/18/19 12:29,7/18/19 16:29,,1274,/wp-content/uploads/2019/07/macular-degeneration-online-community-1274-combo@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1397,36,7/18/19 12:29,7/18/19 16:29,Life with Macular Degeneration Through the Eyes of the Community,,inherit,closed,closed,,1274-autosave-v1,,,7/18/19 12:29,7/18/19 16:29,,1274,https://maculardegeneration.net/uncategorized/1274-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9766,macd
1398,1204,7/18/19 14:53,,Auto Draft,,auto-draft,open,closed,,,,,7/18/19 14:53,,,0,https://maculardegeneration.net/?p=1398,0,post,,0,NULL,NULL,macd
1399,34,7/23/19 9:27,7/23/19 13:27,Anxious About Those Eye Injections?,,publish,open,closed,,hate-eye-injections,,,8/15/19 14:46,8/15/19 18:46,,0,https://maculardegeneration.net/?p=1399,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",0.991,macd
1400,34,7/23/19 9:40,7/23/19 13:40,PENDING REVIEW I‰Ûªm Supposed to Eat WHAT? I Hate Salmon and Kale!,,draft,open,closed,,,,,8/12/19 9:35,8/12/19 13:35,,0,https://maculardegeneration.net/?p=1400,0,post,,0,NULL,NULL,macd
1401,36,7/19/19 14:04,7/19/19 18:04,macular-degeneration-travel-844-combo@2x,,inherit,open,closed,,macular-degeneration-travel-844-combo2x,,,7/19/19 14:06,7/19/19 18:06,,844,/wp-content/uploads/2019/07/macular-degeneration-travel-844-combo@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1402,36,7/19/19 14:04,7/19/19 18:04,facebook-share-844-combo,,inherit,open,closed,,facebook-share-844-combo,,,7/19/19 14:04,7/19/19 18:04,,844,/wp-content/uploads/2019/07/facebook-share-844-combo.png,0,attachment,image/png,0,NULL,NULL,macd
1403,36,7/19/19 14:06,7/19/19 18:06,Do It Now,,inherit,closed,closed,,844-autosave-v1,,,7/19/19 14:06,7/19/19 18:06,,844,https://maculardegeneration.net/uncategorized/844-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9703,macd
1404,34,7/23/19 11:28,7/23/19 15:28,Let‰Ûªs Watch TV!,,draft,open,closed,,,,,8/6/19 16:22,8/6/19 20:22,,0,https://maculardegeneration.net/?p=1404,0,post,,0,NULL,NULL,macd
1405,34,8/12/19 9:35,,PENDING REVIEW Have a Healthy Treat,,draft,open,closed,,,,,8/12/19 9:35,8/12/19 13:35,,0,https://maculardegeneration.net/?p=1405,0,post,,0,NULL,NULL,macd
1406,34,7/20/19 8:41,,Auto Draft,,auto-draft,open,closed,,,,,7/20/19 8:41,,,0,https://maculardegeneration.net/?p=1406,0,post,,0,NULL,NULL,macd
1407,34,7/23/19 11:42,7/23/19 15:42,Let‰Ûªs Go Out to Eat!,,draft,open,closed,,,,,8/7/19 9:04,8/7/19 13:04,,0,https://maculardegeneration.net/?p=1407,0,post,,0,NULL,NULL,macd
1408,34,7/20/19 8:42,7/20/19 12:42,,,publish,closed,closed,,f29af334035f59fc3ea2689f6da4c0f0,,,7/20/19 8:42,7/20/19 12:42,,0,https://maculardegeneration.net/uncategorized/f29af334035f59fc3ea2689f6da4c0f0/,0,oembed_cache,,0,NULL,NULL,macd
1409,34,8/20/19 9:44,8/20/19 13:44,How to Remain an Avid Reader & Book Lover,,publish,open,closed,,reading-options,,,8/20/19 9:44,8/20/19 13:44,,0,https://maculardegeneration.net/?p=1409,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",0.9858,macd
1410,34,8/13/19 9:16,8/13/19 13:16,Enjoying Life‰Ûªs Pleasures: Part 5 What Book Are You Listening To?,,trash,open,closed,,__trashed,,,8/13/19 9:16,8/13/19 13:16,,0,https://maculardegeneration.net/?p=1410,0,post,,0,NULL,NULL,macd
1411,493,7/22/19 15:47,7/22/19 19:47,One of our community members who has had to give up driving is looking for info and suggestions to help with this major life change. Can anyone help?,,publish,open,closed,,driving,,,8/20/19 7:20,8/20/19 11:20,,0,https://maculardegeneration.net/?post_type=q_and_a&#038;p=1411,0,q_and_a,,1,NULL,NULL,macd
1412,7,7/22/19 10:59,7/22/19 14:59,Do It Now,,inherit,closed,closed,,844-autosave-v1,,,7/22/19 10:59,7/22/19 14:59,,844,https://maculardegeneration.net/uncategorized/844-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9702,macd
1413,27,8/14/19 15:35,8/14/19 19:35,What Are Flashes and Floaters?,,publish,open,closed,,flashes-floaters,,,8/14/19 15:35,8/14/19 19:35,,0,https://maculardegeneration.net/?p=1413,0,post,,1," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",0.9873,macd
1417,6,7/22/19 11:14,7/22/19 15:14,Why Doesn't Chocolate Cake Fix Anything?,,inherit,closed,closed,,1405-autosave-v1,,,7/22/19 11:14,7/22/19 15:14,,1405,https://maculardegeneration.net/uncategorized/1405-autosave-v1/,0,revision,,0,NULL,NULL,macd
1421,6,8/7/19 13:27,8/7/19 17:27,completed Memories and Genetics of Macular Degeneration,,inherit,closed,closed,,489-autosave-v1,,,8/7/19 13:27,8/7/19 17:27,,489,https://maculardegeneration.net/uncategorized/489-autosave-v1/,0,revision,,0,NULL,NULL,macd
1422,6,7/22/19 11:20,7/22/19 15:20,Back to School: Easing Anxieties for Parents and Kids With Vision Loss,,inherit,closed,closed,,1391-autosave-v1,,,7/22/19 11:20,7/22/19 15:20,,1391,https://maculardegeneration.net/uncategorized/1391-autosave-v1/,0,revision,,0,NULL,NULL,macd
1424,6,7/22/19 11:22,7/22/19 15:22,X Ambassadors Video Blurb for Article,,inherit,closed,closed,,1378-autosave-v1,,,7/22/19 11:22,7/22/19 15:22,,1378,https://maculardegeneration.net/uncategorized/1378-autosave-v1/,0,revision,,0,NULL,NULL,macd
1425,6,7/22/19 15:44,7/22/19 19:44,The AMD Lifestyle: Stress Reduction,,inherit,closed,closed,,480-autosave-v1,,,7/22/19 15:44,7/22/19 19:44,,480,https://maculardegeneration.net/uncategorized/480-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9755,macd
1426,6,7/22/19 14:46,7/22/19 18:46,2030,,inherit,open,closed,,2030,,,7/22/19 14:46,7/22/19 18:46,,480,/wp-content/uploads/2019/07/2030.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1427,7,7/22/19 15:47,7/22/19 19:47,One of our community members who has had to give up driving is looking for info and suggestions to help with this major life change. Can anyone help?,,inherit,closed,closed,,1411-autosave-v1,,,7/22/19 15:47,7/22/19 19:47,,1411,https://maculardegeneration.net/uncategorized/1411-autosave-v1/,0,revision,,0,NULL,NULL,macd
1428,6,7/23/19 7:44,7/23/19 11:44,11933_combo,,inherit,open,closed,,11933_combo,,,7/23/19 7:44,7/23/19 11:44,,1269,/wp-content/uploads/2019/07/11933_combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1429,6,7/23/19 9:01,7/23/19 13:01,md_facebook_share-livingwith_2x,,inherit,open,closed,,md_facebook_share-livingwith_2x,,,7/23/19 9:01,7/23/19 13:01,,1348,/wp-content/uploads/2019/07/md_facebook_share-livingwith_2x.png,0,attachment,image/png,0,NULL,NULL,macd
1430,7,7/23/19 9:45,7/23/19 13:45,Solving the Problem with Stem Cells?,,inherit,closed,closed,,1016-autosave-v1,,,7/23/19 9:45,7/23/19 13:45,,1016,https://maculardegeneration.net/uncategorized/1016-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9727,macd
1431,7,7/23/19 9:46,7/23/19 13:46,Solving the Problem with Stem Cells?,,inherit,open,closed,,facebook-blank-share-4340-custom,,,7/23/19 9:47,7/23/19 13:47,,1016,/wp-content/uploads/2019/07/facebook-blank-share-4340-custom.png,0,attachment,image/png,0,NULL,NULL,macd
1434,36,7/26/19 10:25,7/26/19 14:25,Stargardt Disease Inheritance,,inherit,closed,closed,,562-autosave-v1,,,7/26/19 10:25,7/26/19 14:25,,562,https://maculardegeneration.net/uncategorized/562-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9649,macd
1443,36,7/24/19 13:13,7/24/19 17:13,Dominant-562-6,,inherit,open,closed,,dominant-562-6,,,7/24/19 13:13,7/24/19 17:13,,0,/wp-content/uploads/2019/07/Dominant-562-6.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1444,36,7/24/19 13:13,7/24/19 17:13,Recessive-562-6,,inherit,open,closed,,recessive-562-6,,,7/24/19 13:13,7/24/19 17:13,,0,/wp-content/uploads/2019/07/Recessive-562-6.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1445,36,7/24/19 16:35,7/24/19 20:35,facebook-share-1008-combo,,inherit,open,closed,,facebook-share-1008-combo,,,7/24/19 16:35,7/24/19 20:35,,1008,/wp-content/uploads/2019/07/facebook-share-1008-combo.png,0,attachment,image/png,0,NULL,NULL,macd
1446,36,7/24/19 16:35,7/24/19 20:35,macular-degeneration-vitamins-1008-combo@2x,,inherit,open,closed,,macular-degeneration-vitamins-1008-combo2x,,,7/24/19 16:35,7/24/19 20:35,,1008,/wp-content/uploads/2019/07/macular-degeneration-vitamins-1008-combo@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1447,36,7/24/19 16:36,7/24/19 20:36,"Vitamins? Ok, Which Ones?",,inherit,closed,closed,,1008-autosave-v1,,,7/24/19 16:36,7/24/19 20:36,,1008,https://maculardegeneration.net/uncategorized/1008-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9789,macd
1448,34,8/13/19 9:17,8/13/19 13:17,Enjoying Life's Pleasures: Part 4 Where Did You Get That E-book?,,trash,open,closed,,__trashed-2,,,8/13/19 9:17,8/13/19 13:17,,0,https://maculardegeneration.net/?p=1448,0,post,,0,NULL,NULL,macd
1449,34,7/25/19 11:55,,Auto Draft,,auto-draft,open,closed,,,,,7/25/19 11:55,,,0,https://maculardegeneration.net/?p=1449,0,post,,0,NULL,NULL,macd
1450,36,7/25/19 12:49,7/25/19 16:49,talking-watches-823-combo@2x,,inherit,open,closed,,talking-watches-823-combo2x,,,7/25/19 12:50,7/25/19 16:50,,823,/wp-content/uploads/2019/07/talking-watches-823-combo@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1451,36,7/25/19 12:50,7/25/19 16:50,facebook-share-823-combo,,inherit,open,closed,,facebook-share-823-combo,,,7/25/19 12:50,7/25/19 16:50,,823,/wp-content/uploads/2019/07/facebook-share-823-combo.png,0,attachment,image/png,0,NULL,NULL,macd
1452,36,7/25/19 12:51,7/25/19 16:51,Talking Watches and Clocks,,inherit,closed,closed,,823-autosave-v1,,,7/25/19 12:51,7/25/19 16:51,,823,https://maculardegeneration.net/uncategorized/823-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9062,macd
1453,32,7/25/19 16:24,,Is Macular Degeneration Telling You What You Can and Can't Do? (HU26),,draft,open,closed,,,,,7/25/19 16:24,7/25/19 20:24,,0,https://maculardegeneration.net/?p=1453,0,post,,0,NULL,NULL,macd
1454,6,7/25/19 16:23,7/25/19 20:23,Is Macular Degeneration Telling You What You Can and Can't Do? (HU26),,inherit,closed,closed,,1453-autosave-v1,,,7/25/19 16:23,7/25/19 20:23,,1453,https://maculardegeneration.net/uncategorized/1453-autosave-v1/,0,revision,,0,NULL,NULL,macd
1455,32,7/25/19 16:32,,Taking Control of My Dry AMD (HU27),,draft,open,closed,,,,,7/25/19 16:32,7/25/19 20:32,,0,https://maculardegeneration.net/?p=1455,0,post,,0,NULL,NULL,macd
1456,32,7/25/19 16:38,,The Good Days Keep Me Afloat (HU28),,draft,open,closed,,,,,7/25/19 16:38,7/25/19 20:38,,0,https://maculardegeneration.net/?p=1456,0,post,,0,NULL,NULL,macd
1457,32,7/25/19 16:44,,Getting Around Isn't Easy With a Visual Impairment (HU29),,draft,open,closed,,,,,7/25/19 16:44,7/25/19 20:44,,0,https://maculardegeneration.net/?p=1457,0,post,,0,NULL,NULL,macd
1458,6,7/25/19 16:45,7/25/19 20:45,Getting Around Isn't Easy With a Visual Impairment (HU29),,inherit,closed,closed,,1457-autosave-v1,,,7/25/19 16:45,7/25/19 20:45,,1457,https://maculardegeneration.net/uncategorized/1457-autosave-v1/,0,revision,,0,NULL,NULL,macd
1459,32,7/25/19 16:49,,Eye Injection Side Effects 101 (HU30),,draft,open,closed,,,,,7/25/19 16:49,7/25/19 20:49,,0,https://maculardegeneration.net/?p=1459,0,post,,0,NULL,NULL,macd
1460,6,7/25/19 16:49,7/25/19 20:49,Eye Injection Side Effects 101 (HU30),,inherit,closed,closed,,1459-autosave-v1,,,7/25/19 16:49,7/25/19 20:49,,1459,https://maculardegeneration.net/uncategorized/1459-autosave-v1/,0,revision,,0,NULL,NULL,macd
1461,32,7/25/19 16:52,,Mental Mapping for the Visually Impaired (HU31),,draft,open,closed,,,,,7/25/19 16:52,7/25/19 20:52,,0,https://maculardegeneration.net/?p=1461,0,post,,0,NULL,NULL,macd
1462,6,7/25/19 16:52,7/25/19 20:52,Mental Mapping for the Visually Impaired (HU31),,inherit,closed,closed,,1461-autosave-v1,,,7/25/19 16:52,7/25/19 20:52,,1461,https://maculardegeneration.net/uncategorized/1461-autosave-v1/,0,revision,,0,NULL,NULL,macd
1463,493,7/29/19 12:29,,One for the Memory Bank,,draft,open,closed,,,,,7/29/19 12:29,7/29/19 16:29,,0,https://maculardegeneration.net/?p=1463,0,post,,0,NULL,NULL,macd
1464,36,7/26/19 10:25,7/26/19 14:25,facebook-share-562-combo,,inherit,open,closed,,facebook-share-562-combo,,,7/26/19 10:25,7/26/19 14:25,,562,/wp-content/uploads/2019/07/facebook-share-562-combo.png,0,attachment,image/png,0,NULL,NULL,macd
1465,36,7/26/19 10:25,7/26/19 14:25,stargardt-disease-inheritance-562-combo@2x,,inherit,open,closed,,stargardt-disease-inheritance-562-combo2x,,,7/26/19 10:25,7/26/19 14:25,,562,/wp-content/uploads/2019/07/stargardt-disease-inheritance-562-combo@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1466,27,8/16/19 13:28,,Are Heart Disease and Macular Degeneration Connected?,,draft,open,closed,,amd-heart-disease,,,8/16/19 13:28,8/16/19 17:28,,0,https://maculardegeneration.net/?p=1466,0,post,,0,NULL,NULL,macd
1467,6,7/28/19 18:19,7/28/19 22:19,facebook-blank-share-12570-custom,,inherit,open,closed,,facebook-blank-share-12570-custom,,,7/28/19 18:19,7/28/19 22:19,,1018,/wp-content/uploads/2019/07/facebook-blank-share-12570-custom.png,0,attachment,image/png,0,NULL,NULL,macd
1468,6,7/28/19 18:24,7/28/19 22:24,"My MD \Toys\"" - Apps for the Visually Impaired""",,inherit,closed,closed,,1018-autosave-v1,,,7/28/19 18:24,7/28/19 22:24,,1018,https://maculardegeneration.net/uncategorized/1018-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9725,macd
1469,6,7/29/19 7:16,7/29/19 11:16,The Beginning of My Clinical Trial (HU18),,inherit,closed,closed,,1019-autosave-v1,,,7/29/19 7:16,7/29/19 11:16,,1019,https://maculardegeneration.net/uncategorized/1019-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9662,macd
1470,6,7/29/19 7:18,7/29/19 11:18,568_combo,,inherit,open,closed,,568_combo,,,7/29/19 7:18,7/29/19 11:18,,1019,/wp-content/uploads/2019/07/568_combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
1472,6,7/29/19 12:43,7/29/19 16:43,Living With Macular Degeneration: A Podcast Interview with Cora Lyn Sears,,inherit,closed,closed,,1348-autosave-v1,,,7/29/19 12:43,7/29/19 16:43,,1348,https://maculardegeneration.net/uncategorized/1348-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9528,macd
1473,49,7/29/19 13:03,7/29/19 17:03,What&#039;s on Your Visual Bucket List?,,publish,closed,closed,,whats-on-your-visual-bucket-list,,,7/29/19 13:03,7/29/19 17:03,,337,https://maculardegeneration.net/topic/whats-on-your-visual-bucket-list/,0,topic,,0,NULL,NULL,macd
1474,6,7/30/19 8:06,7/30/19 12:06,The Caregiver Blues,,inherit,closed,closed,,434-autosave-v1,,,7/30/19 8:06,7/30/19 12:06,,434,https://maculardegeneration.net/uncategorized/434-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9769,macd
1475,6,7/30/19 7:59,7/30/19 11:59,1507_custom,,inherit,open,closed,,1507_custom,,,7/30/19 7:59,7/30/19 11:59,,434,/wp-content/uploads/2019/07/1507_custom.png,0,attachment,image/png,0,NULL,NULL,macd
1476,7,7/30/19 10:29,7/30/19 14:29,We Need to Talk About Sugar and Macular Degeneration (Part I),,inherit,closed,closed,,1166-autosave-v1,,,7/30/19 10:29,7/30/19 14:29,,1166,https://maculardegeneration.net/uncategorized/1166-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode_posts\"" source=\""site\""""",0.9885,macd
1477,7,7/30/19 10:25,7/30/19 14:25,Sugar and Macular Degeneration,,inherit,open,closed,,1787_custom,,,7/30/19 10:27,7/30/19 14:27,,1166,/wp-content/uploads/2019/07/1787_custom.png,0,attachment,image/png,0,NULL,NULL,macd
1478,1171,7/31/19 10:47,,Auto Draft,,auto-draft,open,closed,,,,,7/31/19 10:47,,,0,https://maculardegeneration.net/?p=1478,0,post,,0,NULL,NULL,macd
1479,49,8/1/19 8:52,,Vitamins and Vegetables are EXPENSIVE! Tips to Get Them Cheaper,,draft,open,closed,,,,,8/1/19 8:52,8/1/19 12:52,,0,https://maculardegeneration.net/?p=1479,0,post,,0,NULL,NULL,macd
1480,36,7/31/19 12:41,7/31/19 16:41,chafee-amendment-copyright-law-1028-combo@2x,,inherit,open,closed,,chafee-amendment-copyright-law-1028-combo2x,,,7/31/19 12:42,7/31/19 16:42,,1028,/wp-content/uploads/2019/07/chafee-amendment-copyright-law-1028-combo@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
